,REF,CANTIDAD,TOTAL,PRECIO_PROMEDIO,DESCUENTO_PROMEDIO,ITEM,DESCRIPCION,CATEGORIA,SUBCATEGORIA,VIGENCIA,ORIGEN,ESTILO,MATERIAL,ACABADO,PUESTOS,COLOR,ANCHO,ALTO,FONDO,DESC_LARGA,SUBCATEGORIA_POS,COLOR_POS,MATERIAL_POS
1058,XY0687:00029:,20,2174360,310625.0,0.6500024144869215,6474,MESA CENTRO SADE,SALAS Y SOFAS,MESAS DE CENTRO,DESCONTINUADO,IMPORTADO,MODERNO,VIDRIO,BRILLANTE,,GRIS,100.0,50.0,50.0,MESA CENTRO SADE 120X60 GR 2C,MESAS DE CENTRO,GRIS,VIDRIO
538,XA0151:00001:,19,34449513,4060975.947368421,0.5525437077157958,14336,MODULAR RECLINO GEM,SALAS Y SOFAS,MODULARES,DESCONTINUADO,IMPORTADO,CLÁSICO,SINTÉTICO,SUPERFICIES MATES,7.0,BLANCO,226.0,126.0,90.0,MODULAR RECLINO GEM BL 6C,OTROS,BLANCO,SINTÉTICO
70,D00043:00132:00132,19,1251150,141208.05555555556,0.5218879914067195,15064,PUFF ONTARIO,SALAS Y SOFAS,PUFF,LINEA,MANUFACTURADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,1.0,AMARILLO,36.0,46.0,36.0,PUFF ONTARIO,PUFF,AMARILLO,MICROFIBRA
676,XA0423:00024:,19,958923,86844.0,0.3092622133051521,17644,PUFF LEBEN,SALAS Y SOFAS,PUFF,DESCONTINUADO,IMPORTADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,ROJO,30.0,40.0,30.0,PUFF LEBEN PATAS NATURAL RJ LIQUIDACIÓN,PUFF,ROJO,MICROFIBRA
180,D00514:00063:00063,19,20545406,2224220.0,0.5138196278656172,17745,SALA EN L ANDREA,SALAS Y SOFAS,SOFAS L,DESCONTINUADO,MANUFACTURADO,CLÁSICO,MICROFIBRA,TEXTILES SUAVES,3.0,AZUL,245.0,93.0,166.0,SALA EN L ANDREA DERECHA 2C,OTROS,AZUL,MICROFIBRA
1062,XY0785:00005:,19,5613250,473206.6842105263,0.3657884881917426,265,CONSOLA SAMYE,COMEDORES,CONSOLAS,LINEA,IMPORTADO,MODERNO,VIDRIO,BRILLANTE,,NEGRO,100.0,80.0,40.0,CONSOLA SAMYE NG 2C,OTROS,NEGRO,VIDRIO
76,D00046:00061:00061,19,11132771,1181136.0,0.4900216181747555,18561,SALA EN L MACAO,SALAS Y SOFAS,SOFAS L,NOVEDAD,MANUFACTURADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,3.0,CAFE,162.0,87.0,142.0,SALA EN L MACAO DERECHA,OTROS,CAFE,MICROFIBRA
1193,XZ0700:00026:,19,766270,201647.0,0.799997024503216,3081,CARRO AUX WALID,SALAS Y SOFAS,MESA TV,DESCONTINUADO,IMPORTADO,MODERNO,VIDRIO,BRILLANTE,,CRISTAL,83.0,65.0,45.0,CARRO AUXLIAR WALID CRISTAL 2C,OTROS,CRISTAL,VIDRIO
503,H01024:00097:00097,19,12691769,1343043.361111111,0.49999962081695126,15009,SOFA CESAR,SALAS Y SOFAS,SOFA 2P,DESCONTINUADO,MANUFACTURADO,CLÁSICO,MICROFIBRA,TEXTILES SUAVES,2.0,NEGRO,162.0,74.0,84.0,SOFA CESAR 2P,SOFA 2P,NEGRO,MICROFIBRA
740,XA0576:00187:,19,6941530,826373.1578947369,0.5578950680292123,15976,CAMA JABARI,ALCOBAS,CAMA DOBLE,DESCONTINUADO,IMPORTADO,MODERNO,MICROFIBRA,MATE,2.0,GRIS,190.0,100.0,190.0,CAMA JABARI 140X190 GR/WG 2C,OTROS,GRIS,MICROFIBRA
691,XA0440:00005:,19,989036,91725.93333333333,0.4299994085275837,17667,PUFF LAYAN,SALAS Y SOFAS,PUFF,DESCONTINUADO,IMPORTADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,NEGRO,30.0,40.0,30.0,PUFF LAYAN PATAS NATURAL NG LIQUIDACIÓN,PUFF,NEGRO,MICROFIBRA
245,D00538:00112:00112,19,12961147,1350270.4210526317,0.4974000836027815,18121,SOFA CAMA PALERMO,SALAS Y SOFAS,SOFA CAMA ABATIBLE,DESCONTINUADO,MANUFACTURADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,3.0,CAFE,189.0,90.0,97.0,SOFA CAMA PALERMO,SOFA CAMA ABATIBLE,CAFE,MICROFIBRA
1095,XZ0175:00046:,19,577642,112747.05128205128,0.6769241740909014,4854,ESTANTE KARIA,SALAS Y SOFAS,ESTANTES,DESCONTINUADO,IMPORTADO,MODERNO,MADERA LAMINADA,MATE,,AZUL,60.0,140.0,30.0,ESTANTE KARIA MEDIANO AZ NO GARANTIA,OTROS,AZUL,MADERA LAMINADA
782,XA0683:00029:,19,18400639,1727985.3157894737,0.4421069355554493,18108,SOFA RECLINO MAHON,SALAS Y SOFAS,RECLINABLES,LINEA,IMPORTADO,C+M - CLÁSICO + MODERNO,MICROFIBRA,TEXTILES SUAVES,2.0,GRIS,215.0,100.0,95.0,SOFA RECLINO MAHON 2P GR,RECLINABLES,GRIS,MICROFIBRA
949,XC0074:00046:,19,2395640,210589.4,0.39984152385659305,19467,PUFF WACLAN,SALAS Y SOFAS,PUFF,NOVEDAD,IMPORTADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,AZUL,47.0,30.0,45.0,PUFF WACLAN TELA AZ,PUFF,AZUL,MICROFIBRA
1139,XZ0483:00005:,19,6303818,1123714.894736842,0.7052632111537477,1493,BIBLIOTECA JAMAI,COMEDORES,BIFFET,DESCONTINUADO,IMPORTADO,MODERNO,MADERA LAMINADA,MATE,,NEGRO,88.0,180.0,36.0,BIFET JAMAI 3 PUERTAS NG 3C,OTROS,NEGRO,MADERA LAMINADA
781,XA0682:00029:,19,24211909,2156693.6842105263,0.4210526371530411,18107,SOFA RECLINO MAHON,SALAS Y SOFAS,RECLINABLES,LINEA,IMPORTADO,C+M - CLÁSICO + MODERNO,MICROFIBRA,TEXTILES SUAVES,3.0,GRIS,135.0,100.0,80.0,SOFA RECLINO MAHON 3P GR,RECLINABLES,GRIS,MICROFIBRA
779,XA0680:00005:,19,19871590,2031493.894736842,0.4849853445069932,18105,SOFA RECLINO MAHON,SALAS Y SOFAS,RECLINABLES,LINEA,IMPORTADO,C+M - CLÁSICO + MODERNO,MICROFIBRA,TEXTILES SUAVES,3.0,NEGRO,205.0,100.0,80.0,SOFA RECLINO MAHON 3P NG,RECLINABLES,NEGRO,MICROFIBRA
608,XA0270:00001:,19,1722090,202599.1,0.5500009049070906,15359,SILLA COMEDOR DEE,COMEDORES,SILLAS DE COMEDOR,LINEA,IMPORTADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,BLANCO,44.0,78.0,50.0,SILLA COMEDOR DEE BL,SILLAS DE COMEDOR,BLANCO,MICROFIBRA
1278,XZ0972:00024:,19,2672088,504168.0,0.7200003438007436,10889,SILLA AUXILIAR SASHENKA,SALAS Y SOFAS,SILLAS AUXILIARES,LINEA,IMPORTADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,ROJO,57.0,83.0,45.0,SILLA AUXILIAR SASHENKA 60X64 TELA RJ 2C,SILLAS AUXILIARES,ROJO,MICROFIBRA
22,BR0032:00198:,19,4040144,357754.5789473684,0.40476427332828363,19435,CONSOLA ESTORIL,COMEDORES,CONSOLAS,NOVEDAD,IMPORTADO,CONTEMPORÁNEO,MADERA LAMINADA,MATE,,NOGAL,90.0,76.0,36.0,CONSOLA  ESTORIL RA02 NGL/BL,OTROS,OTRO,MADERA LAMINADA
854,XA0755:00077:,18,2830522,269794.05555555556,0.417233021907445,18547,MESA CENTRO DACIL,SALAS Y SOFAS,MESAS DE CENTRO,DESCONTINUADO,IMPORTADO,CONTEMPORÁNEO,MADERA LAMINADA,MATE,,WENGUE,60.0,38.0,40.0,MESA CENTRO DACIL 60X40X38 WEN/NG,MESAS DE CENTRO,OTRO,MADERA LAMINADA
992,XC0126::,18,17527130,1606063.888888889,0.39391187984960174,19519,MESA EXT. EUFRASIA,COMEDORES,MESAS DE EXTENSIÓN,NOVEDAD,IMPORTADO,MODERNO,VIDRIO,BRILLANTE,6.0,MADERA,150.0,75.0,90.0,MESA EXTENSION EUFRASIA MADERA VINO 2C,OTROS,OTRO,VIDRIO
983,XC0110:00009:,18,33146061,2862956.611111111,0.35708165978635453,19193,SALA EN L WAYKA,SALAS Y SOFAS,RECLINABLES EN L,NOVEDAD,IMPORTADO,C+M - CLÁSICO + MODERNO,MICROFIBRA,TEXTILES SUAVES,3.0,CAFE,200.0,120.0,77.0,SALA L DERECHO WAYKA RECLI + MESAUX CF,OTROS,CAFE,MICROFIBRA
785,XA0686:00029:,18,15590753,1435896.7777777778,0.40000016123170484,18110,SALA EN FALVIA,SALAS Y SOFAS,SALA EN L,DESCONTINUADO,IMPORTADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,3.0,GRIS,219.0,87.0,152.0,SALA EN L FLAVIA 185X135X86 GR,OTROS,GRIS,MICROFIBRA
257,D00544:00058:00058,18,10855872,1334700.6,0.5433787976457976,19481,SOFA EVORA,SALAS Y SOFAS,SOFA 2P,NOVEDAD,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,2.0,CAFE,145.0,70.0,80.0,SOFA EVORA 2P,SOFA 2P,CAFE,MICROFIBRA
742,XA0578:00187:,18,5783581,722948.0,0.5555557860931137,15982,CAMA JALAL,ALCOBAS,CAMA DOBLE,DESCONTINUADO,IMPORTADO,MODERNO,MICROFIBRA,MATE,2.0,GRIS,190.0,100.0,190.0,CAMA JALAL 140X190 GR/OSCURO 2C,OTROS,GRIS,MICROFIBRA
1149,XZ0498:00009:,18,18065225,2468607.777777778,0.5754457155759085,830,SOFA RECLINABLE GENOVA,SALAS Y SOFAS,RECLINABLES,DESCONTINUADO,IMPORTADO,MODERNO,SINTÉTICO,SUPERFICIES MATES,2.0,CAFE,125.0,99.0,80.0,SOFA RECLINO GENOVA 2P CF,RECLINABLES,CAFE,SINTÉTICO
1004,XC0139::,18,7819897,719319.5,0.390630813883532,19479,POLTRONA ELIUD,SALAS Y SOFAS,POLTRONAS,NOVEDAD,IMPORTADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,GRIS,67.0,89.0,63.0,POLTRONA ELIUD GR PATAS NG,POLTRONAS,GRIS,MICROFIBRA
1,BR0002:00193:,18,3144275,326067.1666666667,0.4626470001870019,19389,ESTANTE PRAIA,ESTUDIO,ESTANTES,NOVEDAD,IMPORTADO,CONTEMPORÁNEO,MADERA LAMINADA,MATE,,BLANCO/RUSTICO,41.0,180.0,63.0,ESTANTE PRAIA 1 GAV RT3091 BL/RUST,OTROS,OTRO,MADERA LAMINADA
906,XC0021:00029:,18,30628096,2810252.611111111,0.3953445987755104,19295,SALA EN L RECLINO MEAGAN CON BAUL,SALAS Y SOFAS,RECLINABLES EN L,NOVEDAD,IMPORTADO,CLÁSICO,MICROFIBRA,TEXTILES SUAVES,3.0,GRIS,158.0,46.0,74.0,SALA L RECLINO MEAGAN CON BAUL GR 3C,OTROS,GRIS,MICROFIBRA
699,XA0516:00005:,18,1078185,140893.83333333334,0.572851186764389,17158,MESA DE COMPUTADOR TEREZA,SALAS Y SOFAS,ESCRITORIOS,LINEA,IMPORTADO,MODERNO,VIDRIO,BRILLANTE,,NEGRO,120.0,70.0,50.0,MESA COMPUTADOR TEREZAX 80X50 NG,OTROS,NEGRO,VIDRIO
313,D00915:00187:00187,18,13002234,1608127.0294117648,0.5517417496076682,15017,SOFA TOTTI,SALAS Y SOFAS,SOFA 3P,DESCONTINUADO,MANUFACTURADO,CLÁSICO,MICROFIBRA,TEXTILES SUAVES,3.0,CAFE,187.0,82.0,80.0,SOFA TOTTI 3P,SOFA 3P,CAFE,MICROFIBRA
694,XA0449:00024:,18,898065,99715.08928571429,0.4928567629755466,17678,PUFF LARUS,SALAS Y SOFAS,PUFF,DESCONTINUADO,IMPORTADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,ROJO,30.0,40.0,30.0,PUFF LARUS PATAS NATURAL RJ LIQUIDACIÓN,PUFF,ROJO,MICROFIBRA
888,XC0001:00009:,18,11285346,1026835.1111111111,0.37742020750429595,19196,SILLA RECLINO JALAH,SALAS Y SOFAS,RECLINABLES 1P,NOVEDAD,IMPORTADO,MODERNO,SINTÉTICO,SUPERFICIES MATES,1.0,CAFE,69.0,99.0,81.0,SILLA RECLINO JALAH CF,RECLINABLES 1P,CAFE,SINTÉTICO
780,XA0681:00005:,18,17836199,1727772.5,0.433333534643938,18106,SOFA RECLINO MAHON,SALAS Y SOFAS,RECLINABLES,LINEA,IMPORTADO,C+M - CLÁSICO + MODERNO,MICROFIBRA,TEXTILES SUAVES,2.0,NEGRO,135.0,100.0,80.0,SOFA RECLINO MAHON 2P NG,RECLINABLES,NEGRO,MICROFIBRA
544,XA0159:00009:,18,929697,92049.16666666667,0.4499997170890149,15237,SILLA COMEDOR WAAMIK,COMEDORES,SILLAS DE COMEDOR,DESCONTINUADO,IMPORTADO,MODERNO,SINTÉTICO,SUPERFICIES MATES,1.0,CAFE,40.0,96.0,50.0,SILLA COMEDOR WAAMIK CF LIQUIDACIÓN,SILLAS DE COMEDOR,CAFE,SINTÉTICO
1267,XZ0927:00136:,18,1056562,195657.9411764706,0.6999971438760523,11394,CONSOLA AVATAR,COMEDORES,CONSOLAS,DESCONTINUADO,IMPORTADO,MODERNO,VIDRIO,BRILLANTE,,CRISTAL/NEGRO,100.0,80.0,40.0,CONSOLA AVATAR 1*40*75 CRISTAL NG 2C,OTROS,OTRO,VIDRIO
79,D00047:00118:00118,18,10201118,1172942.4444444445,0.5166638723047772,18564,SALA EN L MACAO,SALAS Y SOFAS,SOFAS L,NOVEDAD,MANUFACTURADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,3.0,GRIS,162.0,87.0,142.0,SALA EN L MACAO IZQUIERDA,OTROS,GRIS,MICROFIBRA
952,XC0078::,18,5445510,582259.4444444445,0.479589165280492,19530,MESA DE NOCHE RADNA,COMEDORES,BIFFET,NOVEDAD,IMPORTADO,CONTEMPORÁNEO,MADERA LAMINADA,MATE,,BLANCO/BEIGE,80.0,92.0,39.0,BIFFET GABINETE RADNA BLANCO/ BEIGE,OTROS,OTRO,MADERA LAMINADA
1145,XZ0491:00005:,17,1866497,189492.40625,0.41562580807616833,4680,MESA CENTRO WARINA,SALAS Y SOFAS,MESAS DE CENTRO,DESCONTINUADO,IMPORTADO,CONTEMPORÁNEO,VIDRIO,BRILLANTE,,NEGRO,100.0,50.0,50.0,MESA CENTRO WARINA 1X60 NG 2C,MESAS DE CENTRO,NEGRO,VIDRIO
344,D00985:00061:00061,17,11459588,1414654.9411764706,0.521387373397471,16197,SOFA LANCER,SALAS Y SOFAS,SOFA 3P,DESCONTINUADO,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,3.0,CAFE,171.0,85.0,85.0,SOFA LANCER 3P,SOFA 3P,CAFE,MICROFIBRA
1280,XZ0986:00005:,17,8703040,1026909.2941176471,0.48529431443858007,11123,COMEDOR SAMUEL,COMEDORES,SET 6P,LINEA,IMPORTADO,MODERNO,VIDRIO,BRILLANTE,6.0,NEGRO,150.0,75.0,70.0,COMEDOR SAMUEL 150X90 6P NG 3C,SET 6P,NEGRO,VIDRIO
1140,XZ0484:00001:,17,5954304,1130518.7647058824,0.6911766080496172,4944,BIBLIOTECA JAMAI,COMEDORES,BIFFET,DESCONTINUADO,IMPORTADO,MODERNO,MADERA LAMINADA,MATE,,BLANCO,88.0,180.0,36.0,BIFET JAMAI 3 PUERTAS BL 3C,OTROS,BLANCO,MADERA LAMINADA
347,D00985:00072:00072,17,10644044,1254599.0588235294,0.49759184008590546,16197,SOFA LANCER,SALAS Y SOFAS,SOFA 3P,DESCONTINUADO,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,3.0,GRIS,171.0,85.0,85.0,SOFA LANCER 3P,SOFA 3P,GRIS,MICROFIBRA
112,D00086:00376:00376,17,2570138,250928.17647058822,0.39787694338164853,15060,SILLA NINTENDO,SALAS Y SOFAS,SILLAS AUXILIARES,LINEA,MANUFACTURADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,1.0,NARANJA,92.0,67.0,50.0,SILLA NINTENDO,SILLAS AUXILIARES,OTRO,MICROFIBRA
581,XA0233:00001:,17,10245340,1467016.8235294118,0.5928347630273919,14492,SILLA RECLINO RUSIA,SALAS Y SOFAS,RECLINABLES 1P,DESCONTINUADO,IMPORTADO,MODERNO,SINTÉTICO,SUPERFICIES MATES,1.0,BLANCO,89.0,90.0,70.0,SILLA RECLINO RUSIA BL,RECLINABLES 1P,BLANCO,SINTÉTICO
692,XA0447:00050:,17,775163,101661.83333333333,0.5366664410396249,17676,PUFF LARUS,SALAS Y SOFAS,PUFF,DESCONTINUADO,IMPORTADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,NARANJA,30.0,40.0,30.0,PUFF LARUS PATAS NATURAL NR LIQUIDACIÓN,PUFF,OTRO,MICROFIBRA
56,D00036:00061:00061,17,14777720,1778660.5882352942,0.5102738050600432,18464,SALA EN L VALENCIA,SALAS Y SOFAS,SOFAS L,NOVEDAD,MANUFACTURADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,3.0,CAFE,186.0,102.0,174.0,SALA EN L VALENCIA DERECHA 2C,OTROS,CAFE,MICROFIBRA
150,D00511:00134:00134,17,9440533,1110651.705882353,0.5000003513505566,17742,SALA EN L PETIT,SALAS Y SOFAS,SOFAS L,DESCONTINUADO,MANUFACTURADO,MODERNO,POLIÉSTER,TEXTILES SUAVES,3.0,ROJO,182.0,90.0,145.0,SALA EN L PETIT IZQUIERDA 2C,OTROS,ROJO,OTRO
1083,XZ0103:00002:,17,1451115,426798.0588235294,0.7999996499563102,274,CONSOLO DIVO,COMEDORES,CONSOLAS,LINEA,IMPORTADO,MODERNO,VIDRIO,BRILLANTE,,WENGUE,100.0,80.0,40.0,CONSOLA DIVO 120X45 WG 2C,OTROS,OTRO,VIDRIO
793,XA0694:00058:,17,7573883,920416.2352941176,0.5153546212193294,18176,SET COMEDOR EDRIK,COMEDORES,SET 4P,LINEA,IMPORTADO,CONTEMPORÁNEO,CHAPILLA LAMINADA,MATE,4.0,BLANCO/ROJO,150.0,75.0,70.0,COMEDOR EDRIK 4P BL/RJ 2C,SET 4P,OTRO,OTRO
1106,XZ0236:00036:,17,675730,153575.1,0.7400001953439763,1408,SILLA COMEDOR JAMAICA,COMEDORES,SILLAS DE COMEDOR,DESCONTINUADO,IMPORTADO,MODERNO,SINTÉTICO,SUPERFICIES MATES,1.0,BEIGE,41.0,104.0,58.0,SILLA COMEDOR JAMAICA BE 2C LIQUIDACIÓN,SILLAS DE COMEDOR,BEIGE,SINTÉTICO
1250,XZ0903:00005:,17,1031189,307885.29411764705,0.8015299094307832,8255,CONSOLA JAI 2 PUFF,COMEDORES,CONSOLAS,LINEA,IMPORTADO,MODERNO,VIDRIO,BRILLANTE,,NEGRO,120.0,80.0,50.0,CONSOLA JAI 2 PUFF 120X50X80 NG 2C,OTROS,NEGRO,VIDRIO
879,XA0809:00029:,17,25290153,2635532.588235294,0.42477841307524256,19074,SALA EN L RECLINO MEAGAN CON BAUL,SALAS Y SOFAS,SALA EN L,LINEA,IMPORTADO,C+M - CLÁSICO + MODERNO,SINTÉTICO,SUPERFICIES MATES,3.0,GRIS,220.0,102.0,168.0,SALA EN L RECLINO MEAGAN CON BAUL GR 3C,OTROS,GRIS,SINTÉTICO
738,XA0574:00002:,17,9966037,1241101.1176470588,0.5276473436749213,15991,COMEDOR BAR NICKO,COMEDORES,SET 4P,DESCONTINUADO,IMPORTADO,MODERNO,VIDRIO,BRILLANTE,3.0,WENGUE,160.0,75.0,160.0,COMEDOR BAR NICKO 160X160 3P WG 2C,SET 4P,OTRO,VIDRIO
268,D00546:00185:00185,17,5185411,557974.6923076923,0.46773950428695066,19773,POLTRONA EVANGELINA,SALAS Y SOFAS,POLTRONAS,NOVEDAD,NACIONAL,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,ROJO,76.0,77.0,54.0,POLTRONA EVANGELINA,POLTRONAS,ROJO,MICROFIBRA
339,D00981:00124:00124,17,11440521,1182124.705882353,0.4170376878302844,15048,SOFA KANU,SALAS Y SOFAS,SOFA 2P,DESCONTINUADO,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,2.0,GRIS,144.0,88.0,92.0,SOFA KANU 2P,SOFA 2P,GRIS,MICROFIBRA
903,XC0018:00092:,17,19645656,1889136.21875,0.3771798156672489,19291,SOFA RECLINO MAHON,SALAS Y SOFAS,RECLINABLES,NOVEDAD,IMPORTADO,CLÁSICO,MICROFIBRA,TEXTILES SUAVES,2.0,GRIS,136.0,104.0,87.0,SOFA RECLINO MAHON 2P GR CLARO,RECLINABLES,GRIS,MICROFIBRA
894,XC0009:00001:,17,17125110,1626996.1764705882,0.38323870745757804,19094,SOFA RECLINO MACHICO,SALAS Y SOFAS,RECLINABLES,NOVEDAD,IMPORTADO,C+M - CLÁSICO + MODERNO,SINTÉTICO,SUPERFICIES MATES,2.0,BLANCO,154.0,100.0,95.0,SOFA RECLINO MACHICO 2P BL,RECLINABLES,BLANCO,SINTÉTICO
1151,XZ0502:00005:,17,35061181,4065776.8235294116,0.49265353848129756,2328,MODULAR RECLINO GEM,SALAS Y SOFAS,MODULARES,DESCONTINUADO,IMPORTADO,CLÁSICO,SINTÉTICO,SUPERFICIES MATES,7.0,NEGRO,226.0,126.0,90.0,MODULAR RECLINO GEM NG 6C,OTROS,NEGRO,SINTÉTICO
104,D00075:00103:00103,17,13379863,1485614.1764705882,0.4705290243298679,19081,SOFA TURIN,SALAS Y SOFAS,SOFA 3P,DESCONTINUADO,MANUFACTURADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,3.0,GRIS,180.0,88.0,90.0,SOFA TURIN 3P DESCONTINUADO,SOFA 3P,GRIS,MICROFIBRA
959,XC0085:00009:,17,4985077,614567.7976190476,0.5175626549398376,19122,SOFA CAMA MADSZ,SALAS Y SOFAS,SOFA CAMA ABATIBLE,NOVEDAD,IMPORTADO,CLÁSICO,SINTÉTICO,SUPERFICIES MATES,3.0,CAFE,179.0,74.0,93.0,SOFA CAMA MADSZ 3P CF,SOFA CAMA ABATIBLE,CAFE,SINTÉTICO
13,BR0021:00159:,17,1229238,118477.29411764706,0.3893796351957897,19424,ESCRITORIO LOURES,ESTUDIO,ESCRITORIOS,NOVEDAD,IMPORTADO,CONTEMPORÁNEO,MADERA LAMINADA,MATE,,TABACO,90.0,69.0,45.0,ESCRITORIO LOURES ME90 TB,OTROS,OTRO,MADERA LAMINADA
329,D00953:00065:00063,17,5459224,650688.9642857143,0.49410976918924543,16417,SOFA CAMA LAMAR,SALAS Y SOFAS,SOFA CAMA ABATIBLE,DESCONTINUADO,MANUFACTURADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,3.0,GRIS,185.0,80.0,95.0,SOFA CAMA LAMAR NACIONAL DESCONTINUADO,SOFA CAMA ABATIBLE,GRIS,MICROFIBRA
526,XA0081:00005:,17,13013942,1448945.6470588236,0.4676472415120956,11529,BAR SET WITHNEY,COMEDORES,SET 4P,DESCONTINUADO,IMPORTADO,MODERNO,VIDRIO,BRILLANTE,4.0,NEGRO,100.0,100.0,90.0,BAR SET WITHNEY 1X1X90 4P NG 4C,SET 4P,NEGRO,VIDRIO
904,XC0019:00118:,17,28163276,2230016.9411764704,0.2579088060894864,19294,SOFA RECLINO MAHON,SALAS Y SOFAS,RECLINABLES,NOVEDAD,IMPORTADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,3.0,GRIS,188.0,66.0,88.0,SOFA RECLINO MAHON 3P GR OSCURO,RECLINABLES,GRIS,MICROFIBRA
696,XA0451:00024:,17,690372,98624.35714285714,0.5499986032284048,17668,PUFF LAYAN,SALAS Y SOFAS,PUFF,DESCONTINUADO,IMPORTADO,CONTEMPORÁNEO,MICROFIBRA,TEXTILES SUAVES,1.0,ROJO,30.0,40.0,30.0,PUFF LAYAN PATAS NATURAL RJ LIQUIDACIÓN,PUFF,ROJO,MICROFIBRA
97,D00068:00130:00130,17,11404869,1210505.7647058824,0.42031769018343773,19054,SOFA DAVOS,SALAS Y SOFAS,SOFA 3P,DESCONTINUADO,MANUFACTURADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,3.0,NEGRO,150.0,90.0,90.0,SOFA DAVOS 3P DESCONTINUADO,SOFA 3P,NEGRO,MICROFIBRA
969,XC0096-1::,17,13805913,1332675.1176470588,0.39061169920963623,19503,SOFA MAKARI,SALAS Y SOFAS,SOFA 3P,NOVEDAD,IMPORTADO,MODERNO,MICROFIBRA,TEXTILES SUAVES,2.0,GRIS,180.0,86.0,78.0,SOFA MAKARI 3 PTOS GRIS CLARO,SOFA 3P,GRIS,MICROFIBRA
697,XA0514:00005:,17,1753012,209699.0,0.5083695413924076,17156,MESA DE COMPUTADOR TEREZA,SALAS Y SOFAS,ESCRITORIOS,LINEA,IMPORTADO,MODERNO,VIDRIO,BRILLANTE,,NEGRO,113.0,47.0,54.0,MESA COMPUTADOR TEREZA 113X54 NG,OTROS,NEGRO,VIDRIO
176,D00514:00058:00058,16,17145764,2317916.75,0.5250000786293395,17745,SALA EN L ANDREA,SALAS Y SOFAS,SOFAS L,LINEA,MANUFACTURADO,CLÁSICO,MICROFIBRA,TEXTILES SUAVES,3.0,CAFE,245.0,93.0,166.0,SALA EN L ANDREA DERECHA 2C,OTROS,CAFE,MICROFIBRA
1026,XR0771:00024:,16,565841,117883.58333333333,0.7000002827651463,665,SILLA DE COMEDOR DIVA,COMEDORES,SILLAS DE COMEDOR,DESCONTINUADO,IMPORTADO,MODERNO,SINTÉTICO,SUPERFICIES MATES,1.0,ROJO,41.0,90.0,41.0,SILLA COMEDOR DIVA RJ,SILLAS DE COMEDOR,ROJO,SINTÉTICO
460,D01300:00130:00129,16,11839978,1400445.3125,0.4752311050195991,15072,SOFA OVERLAND,SALAS Y SOFAS,SOFA 2P,LINEA,MANUFACTURADO,MODERNO,SINTÉTICO,SUPERFICIES MATES,2.0,NEGRO,160.0,90.0,94.0,SOFA OVERLAND 2P,SOFA 2P,NEGRO,SINTÉTICO
337,D00976:00125:00125,16,2756597,314420.25,0.453057836107111,15067,PUFF SOFIA,SALAS Y SOFAS,PUFF,LINEA,MANUFACTURADO,C+M - CLÁSICO + MODERNO,MICROFIBRA,TEXTILES SUAVES,1.0,NARANJA,62.0,47.0,49.0,PUFF SOFIA,PUFF,OTRO,MICROFIBRA
175,D00514:00058:00058,16,17145764,2317916.75,0.5250000786293395,17745,SALA EN L ANDREA,SALAS Y SOFAS,SOFAS L,LINEA,MANUFACTURADO,CLÁSICO,MICROFIBRA,TEXTILES SUAVES,3.0,CAFE,245.0,93.0,166.0,SALA EN L ANDREA DERECHA 2C,OTROS,CAFE,MICROFIBRA
177,D00514:00058:00058,16,17145764,2317916.75,0.5250000786293395,17745,SALA EN L ANDREA,SALAS Y SOFAS,SOFAS L,LINEA,MANUFACTURADO,CLÁSICO,MICROFIBRA,TEXTILES SUAVES,3.0,CAFE,245.0,93.0,166.0,SALA EN L ANDREA DERECHA 2C,OTROS,CAFE,MICROFIBRA
